[COURSE HEADER]
VERSION = 0
UNITS = ENGLISH
DESCRIPTION = Gendarme,81,66. Created by 44401.
FILE NAME = none
MINUTES	FTP
2820	Wind it up, but stay as relaxed as possible	8	0	0	72	16777215	0
2820	There's nothing to be gained by carrying needless tension	8	0	0	72	16777215	10
2910	Is your cadence or form slipping? If so, take some extra rest	8	0	0	72	16777215	0
2910	Shoot for perfect form and cadence EVERY interval you commit to	8	0	0	72	16777215	10
3090	Good, ease up & spin away the fatigue	5	0	0	72	16777215	0
3090	This is the home stretch, only 5 Billats to go	5	0	0	72	16777215	7
3090	But just take them 1 at a time - a single perfect effort at a time	5	0	0	72	16777215	14
3210	Three Billats left in the workout, clear the used air by exhaling strongly	8	0	0	72	16777215	0
3240	10 seconds at a time	5	0	0	72	16777215	0
3240	Next 10 seconds, stay quick	5	0	0	72	16777215	10
3240	Final 10! No slip in form	5	0	0	72	16777215	20
3300	Wind it up for 10 seconds	5	0	0	72	16777215	0
3300	Good, another 10 seconds	5	0	0	72	16777215	7
3300	Final 10, keep chipping away	5	0	0	72	16777215	14
3330	Good, FINAL interval of the day up next	5	0	0	72	16777215	0
3330	Clear your legs & breathe well...	5	0	0	72	16777215	10
3330	and get ready for your smoothest, most relaxed form of the workout	8	0	0	72	16777215	20
3360	First 10 seconds, smooth & relaxed	5	0	0	72	16777215	0
3360	Next 10 seconds, just as smooth!	5	0	0	72	16777215	10
3360	Final 10 seconds, keep it pretty!	5	0	0	72	16777215	20
3390	Very nicely done!	5	0	0	72	16777215	0
3390	Keep spinning forward for a minute & feel free to extend this cooldown	8	0	0	72	16777215	10
3390	You've accumulated as much as 20 full minutes at max aerobic capacity	8	0	0	72	16777215	20
3390	That's an incredibly effective way to spend an hour	8	0	0	72	16777215	30
3390	Start mulling over your post-workout nutrition...	8	0	0	72	16777215	40
3390	and we'll see you next time	8	0	0	72	16777215	50
[END COURSE TEXT]

[INTERVAL DATA]
0	3600	Workout
240	252	VO2 Max 1
300	318	VO2 Max 2
360	384	VO2 Max 3
600	630	VO2 Max 4
660	690	VO2 Max 5
720	750	VO2 Max 6
780	810	VO2 Max 7
840	870	VO2 Max 8
900	930	VO2 Max 9
960	990	VO2 Max 10
1020	1050	VO2 Max 11
1080	1110	VO2 Max 12
1140	1170	VO2 Max 13
1200	1230	VO2 Max 14
1260	1290	VO2 Max 15
1320	1350	VO2 Max 16
1380	1410	VO2 Max 17
1440	1470	VO2 Max 18
1500	1530	VO2 Max 19
1560	1590	VO2 Max 20
1620	1650	VO2 Max 21
1680	1710	VO2 Max 22
1740	1770	VO2 Max 23
2220	2250	VO2 Max 24
2280	2310	VO2 Max 25
2340	2370	VO2 Max 26
2400	2430	VO2 Max 27
2460	2490	VO2 Max 28
2520	2550	VO2 Max 29
2580	2610	VO2 Max 30
2640	2670	VO2 Max 31
2700	2730	VO2 Max 32
2760	2790	VO2 Max 33
2820	2850	VO2 Max 34
2880	2910	VO2 Max 35
2940	2970	VO2 Max 36
3000	3030	VO2 Max 37
3060	3090	VO2 Max 38
3120	3150	VO2 Max 39
3180	3210	VO2 Max 40
3240	3270	VO2 Max 41
3300	3330	VO2 Max 42
3360	3390	VO2 Max 43
[END INTERVAL DATA]

[MODE DATA]
[END MODE DATA]

