[COURSE HEADER]
VERSION = 0
UNITS = ENGLISH
DESCRIPTION = English +2,92,126. Created by 32607.
FILE NAME = none
MINUTES	FTP
1730	Time to ramp into another repeat...	3	0	0	72	16777215	0
1730	quick & powerful	3	0	0	72	16777215	5
1740	By now, the discomfort starts earlier...	5	0	0	72	16777215	0
1740	but this is just the nature...	3	0	0	72	16777215	7
1740	of hard intervals & short recoveries	5	0	0	72	16777215	12
1740	Just work through it & know they only last a minute	5	0	0	72	16777215	20
1740	30 seconds to go...	3	0	0	72	16777215	40
1740	breathe well & hold off the burn	5	0	0	72	16777215	45
1740	Final 10 seconds, keep your cadence high!	3	0	0	72	16777215	60
1810	Good! Backpedal for up to 20 seconds	5	0	0	72	16777215	0
1810	Quick, light, forward spin...	5	0	0	72	16777215	20
1810	100+rpm if possible	3	0	0	72	16777215	27
1850	Quick, controlled spin...	3	0	0	72	16777215	0
1850	start your big breaths early	3	0	0	72	16777215	5
1860	Keep your speed & focus for 60 seconds...	5	0	0	72	16777215	0
1860	and don't get ahead of yourself	5	0	0	72	16777215	7
1860	This is the ONLY interval on your mind	5	0	0	72	16777215	14
1860	Final 20 seconds, keep your power & speed!	3	0	0	72	16777215	50
1860	Last 10, don't fade!	2	0	0	72	16777215	60
1930	Excellent! Catch your breath...	5	0	0	72	16777215	0
1930	easy spin or a bit of backpedaling	5	0	0	72	16777215	7
1930	Start spinning forward if you aren't already	5	0	0	72	16777215	20
1970	Same quick cadence no matter how tired you are	5	0	0	72	16777215	2
1980	Keep your form just as pretty as the first interval	5	0	0	72	16777215	0
1980	Keep your power smooth...	3	0	0	72	16777215	7
1980	your breathing full & deep	3	0	0	72	16777215	12
1980	30 more seconds of focus...	3	0	0	72	16777215	40
1980	and hanging onto your leg speed	3	0	0	72	16777215	45
1980	Don't let these grind you down to a crawl	5	0	0	72	16777215	50
1980	Final 10 seconds, gut it out!	2	0	0	72	16777215	60
2050	Well done!	5	0	0	72	16777215	2
2050	Spin lightly for a little while	5	0	0	72	16777215	9
2050	Round 2 is just a minute away...	5	0	0	72	16777215	410
2050	So start to settle back into your quick, controlled spin...	5	0	0	72	16777215	417
2050	then sustain it for the entire set...	5	0	0	72	16777215	424
2050	ramps, intervals, even the recoveries	5	0	0	72	16777215	431
2050	The idea is to keep your breathing elevated...	5	0	0	72	16777215	438
2050	and quick legs work well to that end	5	0	0	72	16777215	445
2050	10-second ramp, 70-second interval, 7 times	5	0	0	72	16777215	460
2520	Limit your focus to this interval only	5	0	0	72	16777215	2
2530	Settle in with quick legs & deep breaths...	5	0	0	72	16777215	0
2530	and know that the first interval after a break can be brutal	5	0	0	72	16777215	7
2530	It's likely to get "easier" after this one	5	0	0	72	16777215	14
2530	Final 10 seconds, keep your leg speed	3	0	0	72	16777215	60
2600	Excellent, back it off...	5	0	0	72	16777215	0
2600	and backpedal as long as 20 seconds if necessary	5	0	0	72	16777215	7
2600	Spin forward if you chose to backpedal	5	0	0	72	16777215	20
2640	Ramp your power & speed...	3	0	0	72	16777215	0
2640	and start your big breaths	3	0	0	72	16777215	5
2650	Breath from your belly & stay relaxed...	5	0	0	72	16777215	0
2650	the whooooole interval	3	0	0	72	16777215	7
2650	And no need to get aero for these high-intensity intervals	5	0	0	72	16777215	12
2650	You CAN, but not at the expense of power	5	0	0	72	16777215	19
2650	Final 20 seconds! Drop your shoulders...	3	0	0	72	16777215	50
2650	soften your elbows...	3	0	0	72	16777215	55
2650	and loosen your grip on the bars	3	0	0	72	16777215	60
2720	Every time you back off, focus on your exhales...	5	0	0	72	16777215	0
2720	and backpedal if it helps you keep the interval quality high	5	0	0	72	16777215	7
2760	Start to build your power	5	0	0	72	16777215	2
2770	Keep your hands loose on the bars...	5	0	0	72	16777215	0
2770	let your shoulders sink low...	5	0	0	72	16777215	7
2770	keep your elbows lightly bent	5	0	0	72	16777215	14
2770	Tip your head down & your eyes up...	5	0	0	72	16777215	21
2770	no neck strain	3	0	0	72	16777215	28
2770	Final 20 seconds, keep it!	3	0	0	72	16777215	50
2770	Final 10, KEEP it!	3	0	0	72	16777215	60
2840	Backpedal if it's been working well for you	5	0	0	72	16777215	0
2840	And consider backpedaling...	5	0	0	72	16777215	7
2840	if your intervals are falling apart	5	0	0	72	16777215	14
2840	20 seconds out, pedal forward	5	0	0	72	16777215	20
2880	Up next, the halfway point...	3	0	0	72	16777215	0
2880	quick, smooth, relaxed	3	0	0	72	16777215	5
2890	There's a reason behind our use of 7-interval sets	5	0	0	72	16777215	0
2890	Part of which is the motivating halfway point...	5	0	0	72	16777215	7
2890	which is what you're approaching right now!	5	0	0	72	16777215	14
2890	Halfway there...	5	0	0	72	16777215	35
2890	make sure your breaths are full ones	5	0	0	72	16777215	40
2890	Final 10 seconds...	3	0	0	72	16777215	60
2890	fast & focused!	3	0	0	72	16777215	65
2960	Good! Backpedal if you need to	5	0	0	72	16777215	0
2960	Pedal forward if you aren't already	5	0	0	72	16777215	20
3000	Keep your focus limited to this interval ONLY	5	0	0	72	16777215	2
3010	How's your pedalstroke?	3	0	0	72	16777215	0
3010	Are you all downstroke?	3	0	0	72	16777215	5
3010	If your quads are on fire, maybe even cramping...	5	0	0	72	16777215	10
3010	lighty kick your feet over the top of each pedalstroke...	5	0	0	72	16777215	17
3010	and lightly drag them across the bottom of each revolution	5	0	0	72	16777215	24
3010	Final 20 seconds, hang onto it!	3	0	0	72	16777215	50
3010	Last 10 seconds, don't quit!	3	0	0	72	16777215	60
3080	Well done, backpedal or spin lightly	5	0	0	72	16777215	0
3080	Foward spin, get your leg speed back up	5	0	0	72	16777215	20
3120	Only 2 to go but your focus is on this interval alone	5	0	0	72	16777215	2
3130	Start your big belly-breaths right away...	5	0	0	72	16777215	0
3130	or face the misery of oxygen-debt catchup	5	0	0	72	16777215	7
3130	Lots of fluid leg speed	3	0	0	72	16777215	30
3130	no boucing around in the saddle	3	0	0	72	16777215	35
3130	20 seconds, hang in there!	3	0	0	72	16777215	50
3130	10 seconds, keep your leg speed!	3	0	0	72	16777215	60
3200	Ease up - one last, quick break	5	0	0	72	16777215	0
3200	Pedaling smoothly forward	5	0	0	72	16777215	20
3240	Last one, quick & powerful	5	0	0	72	16777215	2
3250	You're the most fatigued you've been yet...	5	0	0	72	16777215	0
3250	but don't show it	3	0	0	72	16777215	7
3250	Make your spin so smooth...	3	0	0	72	16777215	30
3250	your body so relaxed...	3	0	0	72	16777215	35
3250	that this last 30 seconds looks easy	5	0	0	72	16777215	40
3250	Only 20 seconds, don't bail!	3	0	0	72	16777215	50
3250	Final 10 seconds! Preeeeeetty	3	0	0	72	16777215	60
3320	Nice! Ease up & catch your breath...	5	0	0	72	16777215	2
3320	and spin lightly for a little while	5	0	0	72	16777215	8
3320	Round 3 is just a minute away...	5	0	0	72	16777215	410
3320	so start to settle back into your quick, controlled spin...	5	0	0	72	16777215	417
3320	and again try to sustain it for the entire set...	5	0	0	72	16777215	424
3320	ramps, intervals, recoveries too	5	0	0	72	16777215	431
3320	The idea is still to keep your breathing elevated...	5	0	0	72	16777215	438
3320	and quick legs are a necessary component	5	0	0	72	16777215	445
3320	10-second ramp, 70-second interval, 7 more times	5	0	0	72	16777215	460
3790	Remember to limit your focus to this interval only	5	0	0	72	16777215	2
3800	Settle in with quick legs & deep breaths...	5	0	0	72	16777215	0
3800	and remember how the first interval after a break can be brutal	5	0	0	72	16777215	7
3800	You know it will get "easier" after this one	5	0	0	72	16777215	14
3800	Final 10 seconds, keep your leg speed	3	0	0	72	16777215	60
3870	Excellent, ease up...	5	0	0	72	16777215	0
3870	and backpedal as long as 20 seconds	5	0	0	72	16777215	7
3870	Time to spin forward if you chose to backpedal	5	0	0	72	16777215	20
3910	Ramp your power & speed...	3	0	0	72	16777215	0
3910	and start your big breaths	3	0	0	72	16777215	5
3920	Breath from your belly...	3	0	0	72	16777215	0
3920	& stay relaxed from here on out	5	0	0	72	16777215	4
3920	And still no need to get aero for these high-intensity intervals...	5	0	0	72	16777215	14
3920	unless you can do it without sacrificing power	5	0	0	72	16777215	20
3920	Final 20 seconds! Drop your shoulders...	3	0	0	72	16777215	50
3920	soften your elbows...	3	0	0	72	16777215	55
3920	and loosen your grip on the bars	3	0	0	72	16777215	60
3990	Each recovery valley, focus on your exhales...	5	0	0	72	16777215	0
3990	and backpedal if it helps you keep the interval quality high	5	0	0	72	16777215	7
4030	Start to build your power	5	0	0	72	16777215	2
4040	Are your hands loose on the bars?	5	0	0	72	16777215	0
4040	Shoulders allowed to sink low?	5	0	0	72	16777215	7
4040	Elbows lightly bent?	3	0	0	72	16777215	14
4040	Head down & eyes up?	3	0	0	72	16777215	21
4040	No neck strain?	3	0	0	72	16777215	28
4040	Final 20 seconds, keep it!	3	0	0	72	16777215	50
4040	Final 10, KEEP it!	3	0	0	72	16777215	60
4110	Backpedal if it's been working well for you	5	0	0	72	16777215	0
4110	And consider backpedaling...	5	0	0	72	16777215	7
4110	if your interval quality is suffering	4	0	0	72	16777215	14
4110	20 seconds out, pedal forward	5	0	0	72	16777215	20
4150	Up next, the halfway point...	3	0	0	72	16777215	0
4150	quick, smooth, relaxed	3	0	0	72	16777215	5
4160	Remember part of the reason behind our 7-interval sets	5	0	0	72	16777215	0
4160	Part of which is the motivating halfway point...	5	0	0	72	16777215	7
4160	which is what you're approaching right now!	5	0	0	72	16777215	14
4160	Halfway there...	5	0	0	72	16777215	35
4160	make sure your breaths are still full ones	5	0	0	72	16777215	40
4160	Final 10 seconds...	3	0	0	72	16777215	60
4160	fast & focused!	3	0	0	72	16777215	65
4230	Good! Backpedal if you need to	5	0	0	72	16777215	0
4230	Pedal forward if you aren't already	5	0	0	72	16777215	20
4270	Keep your focus limited to this interval ONLY	5	0	0	72	16777215	2
4280	Quick pedalstroke check	3	0	0	72	16777215	0
4280	Are you all downstroke?	3	0	0	72	16777215	5
4280	Quads all lit up or cramping?	5	0	0	72	16777215	10
4280	Lighty kick your feet over the top of each pedalstroke...	5	0	0	72	16777215	17
4280	and lightly drag them across the bottom of each revolution	5	0	0	72	16777215	24
4280	Final 20 seconds, hang onto it!	3	0	0	72	16777215	50
4280	Last 10 seconds, don't quit!	3	0	0	72	16777215	60
4350	Well done, backpedal or spin lightly	5	0	0	72	16777215	0
4350	Forward spin, get your leg speed back up	5	0	0	72	16777215	20
4390	Only 2 to go but your focus is on this interval alone	5	0	0	72	16777215	2
4400	Start your big belly-breaths right away...	5	0	0	72	16777215	0
4400	or face the misery of oxygen-debt catchup	5	0	0	72	16777215	7
4400	Lots of fluid leg speed	3	0	0	72	16777215	30
4400	no boucing around in the saddle	3	0	0	72	16777215	35
4400	30 seconds, hang in there!	3	0	0	72	16777215	40
4400	10 seconds, keep your leg speed!	3	0	0	72	16777215	60
4470	Ease up - one last, quick break	5	0	0	72	16777215	0
4470	Pedaling smoothly forward	5	0	0	72	16777215	20
4510	Last one, quick & powerful	5	0	0	72	16777215	2
4520	You're the most fatigued you'll get today...	5	0	0	72	16777215	0
4520	but still don't show it	3	0	0	72	16777215	7
4520	Make your spin really smooth...	3	0	0	72	16777215	20
4520	your body super relaxed...	3	0	0	72	16777215	25
4520	So much so that this looks easy	5	0	0	72	16777215	30
4520	Only 30 seconds, don't bail!	3	0	0	72	16777215	40
4520	Final 10 seconds! Pretty!	3	0	0	72	16777215	60
4590	Well done!	5	0	0	72	16777215	0
4590	Clear your legs with a light spin	5	0	0	72	16777215	7
4590	If you lost you form, reestablish it here...	5	0	0	72	16777215	14
4590	and hold onto it for the entire cooldown	5	0	0	72	16777215	21
4590	Start your post-workout nutrition...	5	0	0	72	16777215	28
4590	or at least start thinking about it	5	0	0	72	16777215	35
4590	And we'll see you next time	5	0	0	72	16777215	42
[END COURSE TEXT]

[INTERVAL DATA]
0	5400	Workout
360	720	Endurance 1
720	900	Threshold 1
1250	1260	Threshold 2
1260	1330	Anaerobic Capacity 1
1370	1380	Threshold 3
1380	1450	Anaerobic Capacity 2
1490	1500	Threshold 4
1500	1570	Anaerobic Capacity 3
1610	1620	Threshold 5
1620	1690	Anaerobic Capacity 4
1730	1740	Threshold 6
1740	1810	Anaerobic Capacity 5
1850	1860	Threshold 7
1860	1930	Anaerobic Capacity 6
1970	1980	Threshold 8
1980	2050	Anaerobic Capacity 7
2520	2530	Threshold 9
2530	2600	Anaerobic Capacity 8
2640	2650	Threshold 10
2650	2720	Anaerobic Capacity 9
2760	2770	Threshold 11
2770	2840	Anaerobic Capacity 10
2880	2890	Threshold 12
2890	2960	Anaerobic Capacity 11
3000	3010	Threshold 13
3010	3080	Anaerobic Capacity 12
3120	3130	Threshold 14
3130	3200	Anaerobic Capacity 13
3240	3250	Threshold 15
3250	3320	Anaerobic Capacity 14
3790	3800	Threshold 16
3800	3870	Anaerobic Capacity 15
3910	3920	Threshold 17
3920	3990	Anaerobic Capacity 16
4030	4040	Threshold 18
4040	4110	Anaerobic Capacity 17
4150	4160	Threshold 19
4160	4230	Anaerobic Capacity 18
4270	4280	Threshold 20
4280	4350	Anaerobic Capacity 19
4390	4400	Threshold 21
4400	4470	Anaerobic Capacity 20
4510	4520	Threshold 22
4520	4590	Anaerobic Capacity 21
[END INTERVAL DATA]

[MODE DATA]
[END MODE DATA]

