[COURSE HEADER]
VERSION = 0
UNITS = ENGLISH
DESCRIPTION = Taylor,81,99. Created by 42270.
FILE NAME = none
MINUTES	FTP
1530	and don't get ahead of yourself - ONE interval at a time	8	0	0	72	16777215	10
1530	Take 3 deep breaths & drop your HR just a little more	8	0	0	72	16777215	20
1590	Excellent, hang in there & no ducking out with only 3 to go!	8	0	0	72	16777215	0
1620	Make it pretty! Pedal as smoothly as possible...	8	0	0	72	16777215	0
1620	and don't let excess tension creep into your upper body, neck & jaw	8	0	0	72	16777215	10
1620	Even your expression should be relaxed	8	0	0	72	16777215	20
1650	Almost there! Just get through one more at a time	8	0	0	72	16777215	0
1680	So pretty it looks like you aren't even working	8	0	0	72	16777215	0
1710	Try to keep spinning no matter how tired you are	8	0	0	72	16777215	0
1710	You have a long break coming up, so a little extra fatigue is okay on this last one	8	0	0	72	16777215	10
1740	But don't SHOW that fatigue, pedal beautifully	8	0	0	72	16777215	0
1770	Nice! 1 full set behind you	5	0	0	72	16777215	5
1770	7 minutes of recovery ahead, feel free to spend some of it backpedaling...	8	0	0	72	16777215	15
1770	stretching, grabbing a drink...or a bucket ;-)	8	0	0	72	16777215	25
1770	As you're probably well aware by now, Billats build on each other	8	0	0	72	16777215	35
1770	As the set progresses, your fatigue mounts from interval to interval...	8	0	0	72	16777215	45
1770	but this is by design in order to increase the stress on your aerobic system	8	0	0	72	16777215	55
1770	So while painful, it's this sort of stress that prompts valuable training adaptation	8	0	0	72	16777215	65
1770	So remind yourself frequently that "one more interval" is going to make you stronger, faster & tougher	8	0	0	72	16777215	75
1770	Also try taking deep breaths from the beginning of the set	8	0	0	72	16777215	85
1770	You'll probably be able to power through the first couple of Billats without breathing fully...	8	0	0	72	16777215	95
1770	but it's ultimately beneficial to take full breaths right from the start of each set	8	0	0	72	16777215	105
1770	For the next set, continue to try to maintain fast legs...	8	0	0	72	16777215	360
1770	as a high cadence will shift the workload from your legs toward your heart & lungs	8	0	0	72	16777215	370
1770	Next set in 30 seconds	5	0	0	72	16777215	420
1770	Start bringing that cadence up toward 100rpm	8	0	0	72	16777215	430
2220	Go fast with tons of control, 30 full seconds at a time...	8	0	0	72	16777215	0
2220	and we'll check in every 5 intervals	8	0	0	72	16777215	10
2490	Take a moment to focus on your upper body	8	0	0	72	16777215	0
2490	Is it nearly motionless & relaxed?	8	0	0	72	16777215	10
2490	Ditch any unnecessary tension, anything that works against you	8	0	0	72	16777215	20
2520	100rpm or higher, 90rpm minimum	8	0	0	72	16777215	0
2520	And the faster you pedal, the more relaxed you need to be	8	0	0	72	16777215	10
2790	Remember, backpedaling through a recovery valley...	8	0	0	72	16777215	0
2790	is preferable to skipping the Billats themselves	8	0	0	72	16777215	10
2790	One a time, don't get ahead of yourself: One more interval!	8	0	0	72	16777215	20
2850	Each time you hit a valley, take the first 10 seconds to clear the burn...	8	0	0	72	16777215	0
2850	the next 10 seconds to catch your breath...	8	0	0	72	16777215	10
2850	and the final 10 seconds to tell yourself, "One more interval"	8	0	0	72	16777215	20
3090	Home stretch! Keep it together & don't sacrifice ANY form	8	0	0	72	16777215	0
3150	Good! Clear the burn by breathing fully, exhaling strongly	8	0	0	72	16777215	0
3150	Catch your breath by breathing with your belly	8	0	0	72	16777215	10
3150	And limit your focus to the task at hand: One more interval	8	0	0	72	16777215	20
3210	Clear the burn & be encouraged by the upcoming 7-minute recovery	8	0	0	72	16777215	0
3210	Stay tough for the rest of this set...	8	0	0	72	16777215	10
3210	and earn that rest - one more interval	5	0	0	72	16777215	20
3330	Try to keep pedaling & actively clear that accumulation...	8	0	0	72	16777215	0
3330	but backpedal if necessary in order to keep your watts up	8	0	0	72	16777215	10
3330	One more interval!	5	0	0	72	16777215	20
3390	Great job! You've already accumulated more time at or near your aerobic limit...	8	0	0	72	16777215	5
3390	than you would if you'd tried to ride this hard for five 4-minute intervals	8	0	0	72	16777215	15
3390	Both total 20 minutes, but longer intervals usually have longer recoveries...	8	0	0	72	16777215	25
3390	and those longer recoveries allow your HR & breathing rate to fall...a lot	8	0	0	72	16777215	35
3390	So it can take a while to ramp things back up to that high level	8	0	0	72	16777215	45
3390	But not if the recoveries are super short, say...30 seconds long ;-)	8	0	0	72	16777215	55
3390	So while these get increasingly uncomfortable, they don't really compare..	8	0	0	72	16777215	65
3390	to the pain of trying to hold this effort level for minutes on end	8	0	0	72	16777215	75
3390	And over time, you can grow the intervals & more humanely work up to 2-3 minute intervals	8	0	0	72	16777215	85
3390	Or you might find that numerous, short intervals are a better fit for you	8	0	0	72	16777215	95
3390	Final set in about 30 seconds, start ramping up your cadence	8	0	0	72	16777215	480
3390	Once we've kicked things off, we'll check in every 4 interval this round	8	0	0	72	16777215	490
3390	Three big, deep breaths - let some more tension go with each one	8	0	0	72	16777215	500
3900	Here we go! Establish your full breathing right away	8	0	0	72	16777215	0
4110	First chuck behind you, spin out the fatigue & breeeeeathe	8	0	0	72	16777215	0
4350	If your power is off Target or your cadence is starting to fall below 90rpm...	8	0	0	72	16777215	0
4350	consider skipping an interval by backpedaling through it	8	0	0	72	16777215	10
4350	Then, do your best to maintain full power & cadence for each interval you commit to	8	0	0	72	16777215	20
4590	Well over halfway through this final set!	8	0	0	72	16777215	0
4590	When the workout starts drawing to a close, try to coax yourself along...	8	0	0	72	16777215	10
4590	with the simple goal of "one more interval"	8	0	0	72	16777215	20
4830	Last stretch and you'll have banked as much as 30 minutes of high-intensity!	8	0	0	72	16777215	0
4830	That's amazing in its own right but truly incredible inside of 90 minutes	8	0	0	72	16777215	10
4830	So acknowledge that you're kinda remarkable & inarguably tough to have made it this far	8	0	0	72	16777215	20
4890	Gooooood, clear that burn & stay focused	8	0	0	72	16777215	0
4890	Drop your breathing just a tiny bit more and ask yourself for...	8	0	0	72	16777215	10
4890	ONE...MORE...INTERVAL	8	0	0	72	16777215	20
4920	100rpm or higher if you've still got the control, 10 seconds at a time	8	0	0	72	16777215	0
4920	Another 10 seconds, chip away at these!	8	0	0	72	16777215	10
4920	Final 10 seconds, keep your leg speed!	8	0	0	72	16777215	20
4980	Again, just 10 seconds at a time	5	0	0	72	16777215	0
4980	Good, another!	3	0	0	72	16777215	10
4980	Just one more 10-second stretch!	3	0	0	72	16777215	20
5010	Excellent, spin away the agony!	5	0	0	72	16777215	0
5010	You don't need me to tell you this is the last one...	8	0	0	72	16777215	10
5010	But it is! ONE...MORE...INTERVAL!	5	0	0	72	16777215	20
5040	10 seconds of quick legs	5	0	0	72	16777215	0
5040	10 seconds of a perfectly still upper body	5	0	0	72	16777215	10
5040	10 seconds of making it look easy	5	0	0	72	16777215	20
5070	Impressive! Take a few minutes to cool down	8	0	0	72	16777215	0
5070	Depending on how many Billats you completed, you may have accumulated...	8	0	0	72	16777215	10
5070	as much as 30 minutes at your maximum aerobic power	8	0	0	72	16777215	20
5070	So definitely plan some effective post-workout nutrition & rest up	8	0	0	72	16777215	30
5070	We'll see you next time	8	0	0	72	16777215	40
[END COURSE TEXT]

[INTERVAL DATA]
0	5400	Workout
240	252	VO2 Max 1
300	318	VO2 Max 2
360	384	VO2 Max 3
600	630	VO2 Max 4
660	690	VO2 Max 5
720	750	VO2 Max 6
780	810	VO2 Max 7
840	870	VO2 Max 8
900	930	VO2 Max 9
960	990	VO2 Max 10
1020	1050	VO2 Max 11
1080	1110	VO2 Max 12
1140	1170	VO2 Max 13
1200	1230	VO2 Max 14
1260	1290	VO2 Max 15
1320	1350	VO2 Max 16
1380	1410	VO2 Max 17
1440	1470	VO2 Max 18
1500	1530	VO2 Max 19
1560	1590	VO2 Max 20
1620	1650	VO2 Max 21
1680	1710	VO2 Max 22
1740	1770	VO2 Max 23
2220	2250	VO2 Max 24
2280	2310	VO2 Max 25
2340	2370	VO2 Max 26
2400	2430	VO2 Max 27
2460	2490	VO2 Max 28
2520	2550	VO2 Max 29
2580	2610	VO2 Max 30
2640	2670	VO2 Max 31
2700	2730	VO2 Max 32
2760	2790	VO2 Max 33
2820	2850	VO2 Max 34
2880	2910	VO2 Max 35
2940	2970	VO2 Max 36
3000	3030	VO2 Max 37
3060	3090	VO2 Max 38
3120	3150	VO2 Max 39
3180	3210	VO2 Max 40
3240	3270	VO2 Max 41
3300	3330	VO2 Max 42
3360	3390	VO2 Max 43
3900	3930	VO2 Max 44
3960	3990	VO2 Max 45
4020	4050	VO2 Max 46
4080	4110	VO2 Max 47
4140	4170	VO2 Max 48
4200	4230	VO2 Max 49
4260	4290	VO2 Max 50
4320	4350	VO2 Max 51
4380	4410	VO2 Max 52
4440	4470	VO2 Max 53
4500	4530	VO2 Max 54
4560	4590	VO2 Max 55
4620	4650	VO2 Max 56
4680	4710	VO2 Max 57
4740	4770	VO2 Max 58
4800	4830	VO2 Max 59
4860	4890	VO2 Max 60
4920	4950	VO2 Max 61
4980	5010	VO2 Max 62
5040	5070	VO2 Max 63
[END INTERVAL DATA]

[MODE DATA]
[END MODE DATA]

