[COURSE HEADER]
VERSION = 0
UNITS = ENGLISH
DESCRIPTION = Joe Devel 45,88,58. Created by 1273.
FILE NAME = none
MINUTES	FTP
1365	30 seconds of focus & speed	5	0	0	72	16777215	0
1365	10 more seconds, don't back off even a little!	5	0	0	72	16777215	20
1395	Is your cadence still high? Keep it there	8	0	0	72	16777215	0
1410	Last couple bursts but ALL your focus is on this interval only	8	0	0	72	16777215	0
1440	Nice, keep your legs zinging along	8	0	0	72	16777215	0
1455	Last one! Keep that pretty pedaling intact	8	0	0	72	16777215	0
1485	Well done! Keep those pedals turning forward for a minute if you can	8	0	0	72	16777215	0
1485	Avoiding immediate backpedaling will ultimately help you recover faster	8	0	0	72	16777215	10
1485	Time to enjoy a few, well-earned minutes of recovery	8	0	0	72	16777215	20
1485	30 seconds until round 3 begins	8	0	0	72	16777215	180
1485	Find your high cadence, preferably above 100rpm...	8	0	0	72	16777215	190
1485	and maintain it for all 6 of these 45-second segments at 120% FTP	8	0	0	72	16777215	200
1695	Shoot for 90+rpm for this entire set, 100+ if possible	8	0	0	72	16777215	0
1695	Maintaining a higher cadence will shift the onus from your muscles...	8	0	0	72	16777215	10
1695	to your heart & lungs making your spin more aerobic	8	0	0	72	16777215	20
1695	This is a more efficient way to ride in terms of sparing your muscles & sugar stores	8	0	0	72	16777215	30
1695	5 seconds!	3	0	0	72	16777215	40
1740	Excellent, same 15-second recoveries though...seems unfair ;-)	8	0	0	72	16777215	0
1755	Hit it again, get your power & spin as fast as possible	8	0	0	72	16777215	0
1755	30 more seconds, don't let your leg speed slip away	8	0	0	72	16777215	15
1755	20 seconds, don't ease up, don't tense up	8	0	0	72	16777215	25
1755	Final 10 seconds, tons of control	5	0	0	72	16777215	35
1800	Keep your legs turning quickly, no time to backpedal	8	0	0	72	16777215	0
1815	45 seconds, powerful & steady	8	0	0	72	16777215	0
1815	30 seconds to go, make sure your sit bones are anchored	8	0	0	72	16777215	15
1815	10 seconds, hold it steady	5	0	0	72	16777215	35
1860	Halfway through the set, spin lightly but quickly	8	0	0	72	16777215	0
1875	If possible, slip down into a more aero position...	8	0	0	72	16777215	0
1875	preferably, with your hands in the drops if you can hold your power	8	0	0	72	16777215	10
1875	20 seconds!	3	0	0	72	16777215	25
1875	10 seconds!	3	0	0	72	16777215	35
1920	Excellent! Ease up but keep spinning	5	0	0	72	16777215	0
1935	Keep all your focus on this interval only	8	0	0	72	16777215	0
1935	It's seldom beneficial to allow your mind to get too far ahead...	8	0	0	72	16777215	10
1935	so keep it right here, right now	5	0	0	72	16777215	20
1935	15 seconds!	3	0	0	72	16777215	30
1935	10 seconds!	3	0	0	72	16777215	35
1935	5 seconds!	3	0	0	72	16777215	40
1980	Very nice! Only 1 to go, keep spinning	8	0	0	72	16777215	0
1995	Last effort in the set, make it the best looking one yet	8	0	0	72	16777215	0
1995	The more fluid & relaxed you ride, the less wasteful you become	8	0	0	72	16777215	10
1995	So even though you're becoming more & more fatigued...	8	0	0	72	16777215	20
1995	There's no reason to show it by riding poorly - fluid & relaxed	8	0	0	72	16777215	30
1995	5 seconds!	3	0	0	72	16777215	40
2040	That's 3 sets down! Keep 'em turning forward for a minute	8	0	0	72	16777215	0
2040	Remember to fully exhale to get your breathing & HR under control	8	0	0	72	16777215	10
2040	Final set of 11 microbursts in about a minute	8	0	0	72	16777215	255
2040	These are 18-seconds in length & will put you at 140% FTP	8	0	0	72	16777215	265
2040	You know the drill by now, keep that cadence high & steady...	8	0	0	72	16777215	275
2040	even during the short recovery valleys which aren't quite long enough...	8	0	0	72	16777215	285
2040	to allow you to backpedal more than 5 seconds at the most	8	0	0	72	16777215	295
2250	Here we go! High cadence, full belly-breaths	8	0	0	72	16777215	0
2268	Not much to say here that you haven't already heard: keep it quick	8	0	0	72	16777215	0
2283	Wind it up quickly & we'll touch base every few intervals	8	0	0	72	16777215	0
2367	Excellent, over a third of the way through this set	8	0	0	72	16777215	0
2382	If your knees are alright, keep getting your power very quickly	8	0	0	72	16777215	0
2382	But any joint discomfort, knees or otherwise, something has to change	8	0	0	72	16777215	10
2400	So far so good, just 4 of these bad boys left	8	0	0	72	16777215	0
2415	Try to keep your jump "explosive"	8	0	0	72	16777215	0
2415	Yes, "explosive" is in quotes because you ARE on a trainer	8	0	0	72	16777215	10
2448	3 to go but keep your focus limited to this 18 seconds	8	0	0	72	16777215	0
2466	Keep your legs moving quickly no matter how uncomfortable	8	0	0	72	16777215	0
2481	18-second push, no problem!	5	0	0	72	16777215	0
2499	Last one up next, prettiest form all day	8	0	0	72	16777215	0
2514	Lots of speed, lots of power!	5	0	0	72	16777215	0
2514	10 seconds! Don't fade	3	0	0	72	16777215	8
2514	3...	1	0	0	72	16777215	15
2514	2...	1	0	0	72	16777215	16
2514	1...	1	0	0	72	16777215	17
2532	That's it! Excellent job	8	0	0	72	16777215	2
2532	Use the full 6 minutes to cool down thoroughly...	8	0	0	72	16777215	12
2532	and start mulling over your recovery strategy	8	0	0	72	16777215	22
2532	We'll see you next time	8	0	0	72	16777215	32
[END COURSE TEXT]

[INTERVAL DATA]
0	2700	Workout
180	300	Sweet Spot 1
420	430	Sprint 1
460	470	Sprint 2
500	510	Sprint 3
690	705	Sprint 4
720	735	Sprint 5
750	765	Sprint 6
780	795	Sprint 7
810	825	Sprint 8
840	855	Sprint 9
870	885	Sprint 10
900	915	Sprint 11
930	945	Sprint 12
960	975	Sprint 13
1185	1215	Sprint 14
1230	1260	Sprint 15
1275	1305	Sprint 16
1320	1350	Sprint 17
1365	1395	Sprint 18
1410	1440	Sprint 19
1455	1485	Sprint 20
1695	1740	VO2 Max 1
1755	1800	VO2 Max 2
1815	1860	VO2 Max 3
1875	1920	VO2 Max 4
1935	1980	VO2 Max 5
1995	2040	VO2 Max 6
2250	2268	Sprint 21
2283	2301	Sprint 22
2316	2334	Sprint 23
2349	2367	Sprint 24
2382	2400	Sprint 25
2415	2433	Sprint 26
2448	2466	Sprint 27
2481	2499	Sprint 28
2514	2532	Sprint 29
[END INTERVAL DATA]

[MODE DATA]
[END MODE DATA]

